0.3	1.83649	3.83508	3.83508	5.88142	5.67299	5.88142	7.67934	8.26277	7.67934	9.78665	8.26277	9.78665	
0.305	1.83506	3.8337	3.8337	5.88065	5.66957	5.88065	7.63789	8.27504	7.63789	9.79041	8.27504	9.79041	
0.31	1.83365	3.83235	3.83235	5.87988	5.66616	5.87988	7.60198	8.28127	7.60198	9.79461	8.28127	9.79461	
0.315	1.83226	3.83102	3.83102	5.8791	5.66276	5.8791	7.56901	8.28411	7.56901	9.79925	8.28411	9.79925	
0.32	1.83089	3.82972	3.82972	5.8783	5.65934	5.8783	7.53776	8.28478	7.53776	9.80432	8.28478	9.80432	
0.325	1.82955	3.82844	3.82844	5.87747	5.65589	5.87747	7.50757	8.28398	7.50757	9.80982	8.28398	9.80982	
0.33	1.82823	3.82718	3.82718	5.87661	5.65239	5.87661	7.47805	8.28212	7.47805	9.81573	8.28212	9.81573	
0.335	1.82692	3.82595	3.82595	5.87568	5.64882	5.87568	7.44896	8.27949	7.44896	9.82205	8.27949	9.82205	
0.34	1.82564	3.82473	3.82473	5.87468	5.64514	5.87468	7.42015	8.27628	7.42015	9.82877	8.27628	9.82877	
0.345	1.82438	3.82353	3.82353	5.87358	5.64133	5.87358	7.39152	8.27264	7.39152	9.83588	8.27264	9.83588	
0.35	1.82313	3.82236	3.82236	5.87235	5.63733	5.87235	7.36303	8.26867	7.36303	9.84336	8.26867	9.84336	
0.355	1.82191	3.8212	3.8212	5.87096	5.6331	5.87096	7.33465	8.26446	7.33465	9.85122	8.26446	9.85122	
0.36	1.8207	3.82007	3.82007	5.86938	5.62859	5.86938	7.3064	8.26007	7.3064	9.85943	8.26007	9.85943	
0.365	1.81951	3.81895	3.81895	5.86757	5.62374	5.86757	7.27829	8.25556	7.27829	9.868	8.25556	9.868	
0.37	1.81834	3.81785	3.81785	5.86548	5.61847	5.86548	7.25038	8.25097	7.25038	9.87691	8.25097	9.87691	
0.375	1.81718	3.81677	3.81677	5.86307	5.61272	5.86306	7.22272	8.24633	7.22272	9.88615	8.24633	9.88615	
0.38	1.81605	3.81571	3.81571	5.86028	5.60642	5.86028	7.19538	8.24168	7.19538	9.89572	8.24168	9.89572	
0.385	1.81492	3.81466	3.81466	5.85707	5.59949	5.85707	7.16843	8.23704	7.16843	9.90559	8.23704	9.90559	
0.39	1.81382	3.81363	3.81363	5.85339	5.59186	5.85339	7.14194	8.23242	7.14194	9.91578	8.23242	9.91578	
0.395	1.81273	3.81262	3.81262	5.84919	5.58346	5.84919	7.116	8.22785	7.116	9.92625	8.22785	9.92625	
0.4	1.81165	3.81163	3.81163	5.84442	5.57423	5.84442	7.09065	8.22334	7.09065	9.93702	8.22334	9.93702	
0.405	1.81059	3.81065	3.81065	5.83905	5.56412	5.83905	7.06597	8.21891	7.06597	9.94806	8.21891	9.94806	
0.41	1.80955	3.80969	3.80969	5.83306	5.5531	5.83306	7.042	8.21456	7.042	9.95938	8.21456	9.95938	
0.415	1.80852	3.80874	3.80874	5.8264	5.54114	5.8264	7.01878	8.2103	7.01878	9.97095	8.2103	9.97095	
0.42	1.8075	3.80781	3.80781	5.81909	5.52823	5.81908	6.99632	8.20614	6.99632	9.98278	8.20614	9.98278	
0.425	1.8065	3.8069	3.8069	5.8111	5.51437	5.8111	6.97462	8.20209	6.97462	9.99486	8.20209	9.99486	
0.43	1.80551	3.806	3.806	5.80244	5.49956	5.80244	6.95369	8.19814	6.95369	10.0072	8.19814	10.0072	
0.435	1.80453	3.80512	3.80512	5.79313	5.48384	5.79313	6.9335	8.19432	6.9335	10.0197	8.19432	10.0197	
0.44	1.80357	3.80426	3.80426	5.78319	5.46722	5.78319	6.91403	8.19061	6.91403	10.0325	8.19061	10.0325	
0.445	1.80262	3.80341	3.80341	5.77263	5.44973	5.77263	6.89525	8.18702	6.89525	10.0455	8.18702	10.0455	
0.45	1.80168	3.80259	3.80259	5.76148	5.4314	5.76148	6.87711	8.18355	6.87711	10.0587	8.18355	10.0587	
0.455	1.80076	3.80178	3.80178	5.74977	5.41225	5.74977	6.85958	8.18021	6.85958	10.0722	8.18021	10.0722	
0.46	1.79984	3.80099	3.80099	5.73754	5.39231	5.73754	6.84262	8.17699	6.84262	10.0858	8.17699	10.0858	
0.465	1.79894	3.80023	3.80023	5.72481	5.37162	5.72481	6.82618	8.1739	6.82618	10.0996	8.1739	10.0996	
0.47	1.79805	3.79949	3.79949	5.71162	5.35018	5.71162	6.81023	8.17093	6.81023	10.1136	8.17093	10.1136	
0.475	1.79717	3.79878	3.79878	5.69799	5.32803	5.69799	6.79473	8.16809	6.79473	10.1278	8.16809	10.1278	
0.48	1.79631	3.7981	3.7981	5.68396	5.30517	5.68396	6.77965	8.16537	6.77965	10.1422	8.16537	10.1422	
0.485	1.79545	3.79745	3.79745	5.66956	5.28161	5.66956	6.76494	8.16277	6.76494	10.1567	8.16277	10.1567	
0.49	1.79461	3.79684	3.79684	5.65482	5.25736	5.65482	6.75059	8.1603	6.75059	10.1715	8.1603	10.1715	
0.495	1.79377	3.79628	3.79628	5.63976	5.23243	5.63976	6.73657	8.15794	6.73657	10.1864	8.15794	10.1864	
0.5	1.79295	3.79576	3.79576	5.62442	5.20681	5.62442	6.72284	8.15571	6.72284	10.2014	8.15571	10.2014	
0.505	1.79213	3.7953	3.7953	5.6088	5.18049	5.6088	6.70938	8.1536	6.70938	10.2166	8.1536	10.2166	
0.51	1.79133	3.7949	3.7949	5.59295	5.15347	5.59295	6.69618	8.1516	6.69618	10.232	8.1516	10.232	
0.515	1.79053	3.79458	3.79458	5.57688	5.12573	5.57688	6.68322	8.14972	6.68322	10.2475	8.14972	10.2475	
0.52	1.78975	3.79435	3.79435	5.56061	5.09724	5.56061	6.67047	8.14795	6.67047	10.2631	8.14795	10.2631	
0.525	1.78897	3.79421	3.79421	5.54416	5.06799	5.54416	6.65793	8.14629	6.65793	10.2789	8.14629	10.2789	
0.53	1.78821	3.7942	3.7942	5.52755	5.03793	5.52755	6.64557	8.14474	6.64557	10.2949	8.14474	10.2949	
0.535	1.78745	3.79432	3.79432	5.51081	5.00703	5.51081	6.6334	8.1433	6.6334	10.3109	8.1433	10.3109	
