0.725	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.73	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.735	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.74	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.745	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.75	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.755	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.76	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.765	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.77	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.775	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.78	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.785	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.79	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.795	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.8	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.805	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.81	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.815	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.82	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.825	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.83	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.835	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.84	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.845	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.85	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.855	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.86	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.865	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.87	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.875	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.88	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.885	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.89	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.895	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.9	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.905	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.91	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.915	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.92	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.925	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.93	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.935	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.94	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.945	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.95	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.955	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.96	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.965	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.97	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.975	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.98	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.985	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.99	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.995	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
